sg_geoid,sg_year,matched_same_year,matched_other_years
06001,2000,TRUE,2010;2020
09001,2000,TRUE,2010;2020
10001,2000,TRUE,2010;2020
11001,2000,TRUE,2010;2020
12001,2000,TRUE,2010;2020
15001,2000,FALSE,NA
16001,2000,TRUE,2010;2020
17001,2000,TRUE,2010;2020
23001,2000,TRUE,2010;2020
25001,2000,TRUE,2010;2020
28001,2000,TRUE,2010;2020
29001,2000,TRUE,2010;2020
34001,2000,TRUE,2010;2020
35001,2000,TRUE,2010;2020
36001,2000,TRUE,2010;2020
37001,2000,TRUE,2010;2020
44001,2000,TRUE,2010;2020
47001,2000,TRUE,2010;2020
51001,2000,TRUE,2010;2020
01003,2000,TRUE,2010;2020
04003,2000,TRUE,2010;2020
05003,2000,TRUE,2010;2020
09003,2000,TRUE,2010;2020
10003,2000,TRUE,2010;2020
15003,2000,FALSE,NA
18003,2000,TRUE,2010;2020
23003,2000,TRUE,2010;2020
24003,2000,TRUE,2010;2020
27003,2000,TRUE,2010;2020
32003,2000,TRUE,2010;2020
34003,2000,TRUE,2010;2020
37003,2000,TRUE,2010;2020
39003,2000,TRUE,2010;2020
42003,2000,TRUE,2010;2020
45003,2000,TRUE,2010;2020
46003,2000,TRUE,2010;2020
54003,2000,TRUE,2010;2020
04005,2000,TRUE,2010;2020
05005,2000,TRUE,2010;2020
08005,2000,TRUE,2010;2020
09005,2000,TRUE,2010;2020
10005,2000,TRUE,2010;2020
12005,2000,TRUE,2010;2020
13005,2000,TRUE,2010;2020
18005,2000,TRUE,2010;2020
21005,2000,TRUE,2010;2020
24005,2000,TRUE,2010;2020
25005,2000,TRUE,2010;2020
26005,2000,TRUE,2010;2020
27005,2000,TRUE,2010;2020
34005,2000,TRUE,2010;2020
36005,2000,TRUE,2010;2020
39005,2000,TRUE,2010;2020
41005,2000,TRUE,2010;2020
42005,2000,TRUE,2010;2020
44005,2000,TRUE,2010;2020
48005,2000,TRUE,2010;2020
55005,2000,TRUE,2010;2020
01007,2000,TRUE,2010;2020
04007,2000,TRUE,2010;2020
05007,2000,TRUE,2010;2020
06007,2000,TRUE,2010;2020
15007,2000,FALSE,NA
23007,2000,TRUE,2010;2020
34007,2000,TRUE,2010;2020
36007,2000,TRUE,2010;2020
39007,2000,TRUE,2010;2020
44007,2000,TRUE,2010;2020
45007,2000,TRUE,2010;2020
50007,2000,TRUE,2010;2020
05009,2000,TRUE,2010;2020
09009,2000,TRUE,2010;2020
12009,2000,TRUE,2010;2020
15009,2000,FALSE,NA
21009,2000,TRUE,2010;2020
23009,2000,TRUE,2010;2020
25009,2000,TRUE,2010;2020
34009,2000,TRUE,2010;2020
36009,2000,TRUE,2010;2020
37009,2000,TRUE,2010;2020
41009,2000,TRUE,2010;2020
44009,2000,TRUE,2010;2020
51009,2000,TRUE,2010;2020
55009,2000,TRUE,2010;2020
09011,2000,TRUE,2010;2020
12011,2000,TRUE,2010;2020
17011,2000,TRUE,2010;2020
18011,2000,TRUE,2010;2020
23011,2000,TRUE,2010;2020
24011,2000,TRUE,2010;2020
33011,2000,TRUE,2010;2020
41011,2000,TRUE,2010;2020
53011,2000,TRUE,2010;2020
54011,2000,TRUE,2010;2020
04013,2000,TRUE,2010;2020
06013,2000,TRUE,2010;2020
08013,2000,TRUE,2010;2020
13013,2000,TRUE,2010;2020
24013,2000,TRUE,2010;2020
25013,2000,TRUE,2010;2020
33013,2000,TRUE,2010;2020
34013,2000,TRUE,2010;2020
35013,2000,TRUE,2010;2020
36013,2000,TRUE,2010;2020
39013,2000,TRUE,2010;2020
42013,2000,TRUE,2010;2020
22015,2000,TRUE,2010;2020
28015,2000,TRUE,2010;2020
33015,2000,TRUE,2010;2020
34015,2000,TRUE,2010;2020
36015,2000,TRUE,2010;2020
53015,2000,TRUE,2010;2020
05017,2000,TRUE,2010;2020
06017,2000,TRUE,2010;2020
18017,2000,TRUE,2010;2020
22017,2000,TRUE,2010;2020
25017,2000,TRUE,2010;2020
26017,2000,TRUE,2010;2020
31017,2000,TRUE,2010;2020
34017,2000,TRUE,2010;2020
37017,2000,TRUE,2010;2020
38017,2000,TRUE,2010;2020
39017,2000,TRUE,2010;2020
41017,2000,TRUE,2010;2020
42017,2000,TRUE,2010;2020
45017,2000,TRUE,2010;2020
47017,2000,TRUE,2010;2020
04019,2000,TRUE,2010;2020
06019,2000,TRUE,2010;2020
13019,2000,TRUE,2010;2020
16019,2000,TRUE,2010;2020
17019,2000,TRUE,2010;2020
18019,2000,TRUE,2010;2020
22019,2000,TRUE,2010;2020
23019,2000,TRUE,2010;2020
24019,2000,TRUE,2010;2020
29019,2000,TRUE,2010;2020
36019,2000,TRUE,2010;2020
37019,2000,TRUE,2010;2020
40019,2000,TRUE,2010;2020
45019,2000,TRUE,2010;2020
02020,2000,FALSE,NA
01021,2000,TRUE,2010;2020
12021,2000,TRUE,2010;2020
13021,2000,TRUE,2010;2020
19021,2000,TRUE,2010;2020
20021,2000,TRUE,2010;2020
21021,2000,TRUE,2010;2020
24021,2000,TRUE,2010;2020
25021,2000,TRUE,2010;2020
26021,2000,TRUE,2010;2020
34021,2000,TRUE,2010;2020
40021,2000,TRUE,2010;2020
42021,2000,TRUE,2010;2020
45021,2000,TRUE,2010;2020
48021,2000,TRUE,2010;2020
55021,2000,TRUE,2010;2020
56021,2000,TRUE,2010;2020
05023,2000,TRUE,2010;2020
06023,2000,TRUE,2010;2020
12023,2000,TRUE,2010;2020
18023,2000,TRUE,2010;2020
25023,2000,TRUE,2010;2020
34023,2000,TRUE,2010;2020
37023,2000,TRUE,2010;2020
39023,2000,TRUE,2010;2020
48023,2000,TRUE,2010;2020
50023,2000,TRUE,2010;2020
01025,2000,TRUE,2010;2020
06025,2000,TRUE,2010;2020
24025,2000,TRUE,2010;2020
25025,2000,TRUE,2010;2020
26025,2000,TRUE,2010;2020
34025,2000,TRUE,2010;2020
50025,2000,TRUE,2010;2020
53025,2000,TRUE,2010;2020
55025,2000,TRUE,2010;2020
72025,2000,FALSE,NA
13027,2000,TRUE,2010;2020
25027,2000,TRUE,2010;2020
27027,2000,TRUE,2010;2020
34027,2000,TRUE,2010;2020
37027,2000,TRUE,2010;2020
38027,2000,TRUE,2010;2020
41027,2000,TRUE,2010;2020
42027,2000,TRUE,2010;2020
06029,2000,TRUE,2010;2020
08029,2000,TRUE,2010;2020
17029,2000,TRUE,2010;2020
19029,2000,TRUE,2010;2020
22029,2000,TRUE,2010;2020
36029,2000,TRUE,2010;2020
39029,2000,TRUE,2010;2020
41029,2000,TRUE,2010;2020
42029,2000,TRUE,2010;2020
47029,2000,TRUE,2010;2020
48029,2000,TRUE,2010;2020
53029,2000,TRUE,2010;2020
56029,2000,TRUE,2010;2020
01031,2000,TRUE,2010;2020
08031,2000,TRUE,2010;2020
12031,2000,TRUE,2010;2020
17031,2000,TRUE,2010;2020
18031,2000,TRUE,2010;2020
23031,2000,TRUE,2010;2020
24031,2000,TRUE,2010;2020
29031,2000,TRUE,2010;2020
32031,2000,TRUE,2010;2020
34031,2000,TRUE,2010;2020
40031,2000,TRUE,2010;2020
72031,2000,FALSE,NA
01033,2000,TRUE,2010;2020
12033,2000,TRUE,2010;2020
22033,2000,TRUE,2010;2020
24033,2000,TRUE,2010;2020
28033,2000,TRUE,2010;2020
29033,2000,TRUE,2010;2020
39033,2000,TRUE,2010;2020
42033,2000,TRUE,2010;2020
53033,2000,TRUE,2010;2020
05035,2000,TRUE,2010;2020
06035,2000,TRUE,2010;2020
24035,2000,TRUE,2010;2020
27035,2000,TRUE,2010;2020
34035,2000,TRUE,2010;2020
37035,2000,TRUE,2010;2020
39035,2000,TRUE,2010;2020
48035,2000,TRUE,2010;2020
49035,2000,TRUE,2010;2020
53035,2000,TRUE,2010;2020
72035,2000,FALSE,NA
06037,2000,TRUE,2010;2020
20037,2000,TRUE,2010;2020
21037,2000,TRUE,2010;2020
24037,2000,TRUE,2010;2020
26037,2000,TRUE,2010;2020
27037,2000,TRUE,2010;2020
28037,2000,TRUE,2010;2020
34037,2000,TRUE,2010;2020
35037,2000,TRUE,2010;2020
37037,2000,TRUE,2010;2020
40037,2000,TRUE,2010;2020
47037,2000,TRUE,2010;2020
48037,2000,TRUE,2010;2020
01039,2000,TRUE,2010;2020
06039,2000,TRUE,2010;2020
16039,2000,TRUE,2010;2020
18039,2000,TRUE,2010;2020
29039,2000,TRUE,2010;2020
34039,2000,TRUE,2010;2020
36039,2000,TRUE,2010;2020
37039,2000,TRUE,2010;2020
41039,2000,TRUE,2010;2020
54039,2000,TRUE,2010;2020
55039,2000,TRUE,2010;2020
01041,2000,TRUE,2010;2020
06041,2000,TRUE,2010;2020
08041,2000,TRUE,2010;2020
18041,2000,TRUE,2010;2020
19041,2000,TRUE,2010;2020
22041,2000,TRUE,2010;2020
39041,2000,TRUE,2010;2020
45041,2000,TRUE,2010;2020
48041,2000,TRUE,2010;2020
51041,2000,TRUE,2010;2020
16043,2000,TRUE,2010;2020
17043,2000,TRUE,2010;2020
28043,2000,TRUE,2010;2020
29043,2000,TRUE,2010;2020
37043,2000,TRUE,2010;2020
39043,2000,TRUE,2010;2020
42043,2000,TRUE,2010;2020
45043,2000,TRUE,2010;2020
55043,2000,TRUE,2010;2020
05045,2000,TRUE,2010;2020
18045,2000,TRUE,2010;2020
20045,2000,TRUE,2010;2020
24045,2000,TRUE,2010;2020
26045,2000,TRUE,2010;2020
31045,2000,TRUE,2010;2020
35045,2000,TRUE,2010;2020
36045,2000,TRUE,2010;2020
37045,2000,TRUE,2010;2020
39045,2000,TRUE,2010;2020
42045,2000,TRUE,2010;2020
45045,2000,TRUE,2010;2020
49045,2000,TRUE,2010;2020
56045,2000,TRUE,2010;2020
01047,2000,TRUE,2010;2020
06047,2000,TRUE,2010;2020
13047,2000,TRUE,2010;2020
22047,2000,TRUE,2010;2020
29047,2000,TRUE,2010;2020
36047,2000,TRUE,2010;2020
45047,2000,TRUE,2010;2020
48047,2000,TRUE,2010;2020
49047,2000,TRUE,2010;2020
17049,2000,TRUE,2010;2020
18049,2000,TRUE,2010;2020
27049,2000,TRUE,2010;2020
28049,2000,TRUE,2010;2020
30049,2000,TRUE,2010;2020
35049,2000,TRUE,2010;2020
37049,2000,TRUE,2010;2020
39049,2000,TRUE,2010;2020
42049,2000,TRUE,2010;2020
49049,2000,TRUE,2010;2020
54049,2000,TRUE,2010;2020
01051,2000,TRUE,2010;2020
05051,2000,TRUE,2010;2020
13051,2000,TRUE,2010;2020
29051,2000,TRUE,2010;2020
35051,2000,TRUE,2010;2020
36051,2000,TRUE,2010;2020
37051,2000,TRUE,2010;2020
41051,2000,TRUE,2010;2020
45051,2000,TRUE,2010;2020
54051,2000,TRUE,2010;2020
01053,2000,TRUE,2010;2020
06053,2000,TRUE,2010;2020
16053,2000,TRUE,2010;2020
18053,2000,TRUE,2010;2020
26053,2000,TRUE,2010;2020
27053,2000,TRUE,2010;2020
30053,2000,TRUE,2010;2020
31053,2000,TRUE,2010;2020
45053,2000,TRUE,2010;2020
48053,2000,TRUE,2010;2020
49053,2000,TRUE,2010;2020
53053,2000,TRUE,2010;2020
01055,2000,TRUE,2010;2020
12055,2000,TRUE,2010;2020
16055,2000,TRUE,2010;2020
31055,2000,TRUE,2010;2020
36055,2000,TRUE,2010;2020
42055,2000,TRUE,2010;2020
45055,2000,TRUE,2010;2020
55055,2000,TRUE,2010;2020
12057,2000,TRUE,2010;2020
16057,2000,TRUE,2010;2020
18057,2000,TRUE,2010;2020
19057,2000,TRUE,2010;2020
20057,2000,TRUE,2010;2020
37057,2000,TRUE,2010;2020
39057,2000,TRUE,2010;2020
49057,2000,TRUE,2010;2020
55057,2000,TRUE,2010;2020
06059,2000,TRUE,2010;2020
08059,2000,TRUE,2010;2020
13059,2000,TRUE,2010;2020
36059,2000,TRUE,2010;2020
37059,2000,TRUE,2010;2020
41059,2000,TRUE,2010;2020
45059,2000,TRUE,2010;2020
51059,2000,TRUE,2010;2020
54059,2000,TRUE,2010;2020
55059,2000,TRUE,2010;2020
19061,2000,TRUE,2010;2020
22061,2000,TRUE,2010;2020
36061,2000,TRUE,2010;2020
39061,2000,TRUE,2010;2020
42061,2000,TRUE,2010;2020
48061,2000,TRUE,2010;2020
51061,2000,TRUE,2010;2020
53061,2000,TRUE,2010;2020
54061,2000,TRUE,2010;2020
12063,2000,TRUE,2010;2020
13063,2000,TRUE,2010;2020
18063,2000,TRUE,2010;2020
36063,2000,TRUE,2010;2020
37063,2000,TRUE,2010;2020
53063,2000,TRUE,2010;2020
55063,2000,TRUE,2010;2020
06065,2000,TRUE,2010;2020
18065,2000,TRUE,2010;2020
26065,2000,TRUE,2010;2020
36065,2000,TRUE,2010;2020
37065,2000,TRUE,2010;2020
47065,2000,TRUE,2010;2020
06067,2000,TRUE,2010;2020
13067,2000,TRUE,2010;2020
16067,2000,TRUE,2010;2020
18067,2000,TRUE,2010;2020
21067,2000,TRUE,2010;2020
22067,2000,TRUE,2010;2020
27067,2000,TRUE,2010;2020
36067,2000,TRUE,2010;2020
37067,2000,TRUE,2010;2020
40067,2000,TRUE,2010;2020
41067,2000,TRUE,2010;2020
45067,2000,TRUE,2010;2020
48067,2000,TRUE,2010;2020
53067,2000,TRUE,2010;2020
05069,2000,TRUE,2010;2020
06069,2000,TRUE,2010;2020
12069,2000,TRUE,2010;2020
22069,2000,TRUE,2010;2020
29069,2000,TRUE,2010;2020
37069,2000,TRUE,2010;2020
42069,2000,TRUE,2010;2020
55069,2000,TRUE,2010;2020
06071,2000,TRUE,2010;2020
12071,2000,TRUE,2010;2020
22071,2000,TRUE,2010;2020
29071,2000,TRUE,2010;2020
36071,2000,TRUE,2010;2020
37071,2000,TRUE,2010;2020
39071,2000,TRUE,2010;2020
41071,2000,TRUE,2010;2020
42071,2000,TRUE,2010;2020
55071,2000,TRUE,2010;2020
01073,2000,TRUE,2010;2020
05073,2000,TRUE,2010;2020
06073,2000,TRUE,2010;2020
12073,2000,TRUE,2010;2020
17073,2000,TRUE,2010;2020
21073,2000,TRUE,2010;2020
22073,2000,TRUE,2010;2020
27073,2000,TRUE,2010;2020
39073,2000,TRUE,2010;2020
40073,2000,TRUE,2010;2020
42073,2000,TRUE,2010;2020
47073,2000,TRUE,2010;2020
53073,2000,TRUE,2010;2020
55073,2000,TRUE,2010;2020
01075,2000,TRUE,2010;2020
05075,2000,TRUE,2010;2020
06075,2000,TRUE,2010;2020
12075,2000,TRUE,2010;2020
26075,2000,TRUE,2010;2020
28075,2000,TRUE,2010;2020
42075,2000,TRUE,2010;2020
45075,2000,TRUE,2010;2020
48075,2000,TRUE,2010;2020
06077,2000,TRUE,2010;2020
13077,2000,TRUE,2010;2020
18077,2000,TRUE,2010;2020
29077,2000,TRUE,2010;2020
39077,2000,TRUE,2010;2020
42077,2000,TRUE,2010;2020
53077,2000,TRUE,2010;2020
20079,2000,TRUE,2010;2020
22079,2000,TRUE,2010;2020
28079,2000,TRUE,2010;2020
31079,2000,TRUE,2010;2020
36079,2000,TRUE,2010;2020
42079,2000,TRUE,2010;2020
45079,2000,TRUE,2010;2020
51079,2000,TRUE,2010;2020
54079,2000,TRUE,2010;2020
55079,2000,TRUE,2010;2020
01081,2000,TRUE,2010;2020
05081,2000,TRUE,2010;2020
06081,2000,TRUE,2010;2020
19081,2000,TRUE,2010;2020
26081,2000,TRUE,2010;2020
36081,2000,TRUE,2010;2020
37081,2000,TRUE,2010;2020
42081,2000,TRUE,2010;2020
01083,2000,TRUE,2010;2020
06083,2000,TRUE,2010;2020
12083,2000,TRUE,2010;2020
16083,2000,TRUE,2010;2020
18083,2000,TRUE,2010;2020
22083,2000,TRUE,2010;2020
36083,2000,TRUE,2010;2020
37083,2000,TRUE,2010;2020
45083,2000,TRUE,2010;2020
48083,2000,TRUE,2010;2020
05085,2000,TRUE,2010;2020
06085,2000,TRUE,2010;2020
17085,2000,TRUE,2010;2020
27085,2000,TRUE,2010;2020
36085,2000,TRUE,2010;2020
39085,2000,TRUE,2010;2020
42085,2000,TRUE,2010;2020
45085,2000,TRUE,2010;2020
48085,2000,TRUE,2010;2020
12086,2000,TRUE,2010;2020
01087,2000,TRUE,2010;2020
36087,2000,TRUE,2010;2020
42087,2000,TRUE,2010;2020
45087,2000,TRUE,2010;2020
51087,2000,TRUE,2010;2020
55087,2000,TRUE,2010;2020
01089,2000,TRUE,2010;2020
12089,2000,TRUE,2010;2020
13089,2000,TRUE,2010;2020
17089,2000,TRUE,2010;2020
18089,2000,TRUE,2010;2020
21089,2000,TRUE,2010;2020
28089,2000,TRUE,2010;2020
31089,2000,TRUE,2010;2020
36089,2000,TRUE,2010;2020
39089,2000,TRUE,2010;2020
55089,2000,TRUE,2010;2020
02090,2000,FALSE,NA
05091,2000,TRUE,2010;2020
13091,2000,TRUE,2010;2020
17091,2000,TRUE,2010;2020
20091,2000,TRUE,2010;2020
26091,2000,TRUE,2010;2020
28091,2000,TRUE,2010;2020
36091,2000,TRUE,2010;2020
39091,2000,TRUE,2010;2020
42091,2000,TRUE,2010;2020
45091,2000,TRUE,2010;2020
21093,2000,TRUE,2010;2020
36093,2000,TRUE,2010;2020
39093,2000,TRUE,2010;2020
47093,2000,TRUE,2010;2020
01095,2000,TRUE,2010;2020
06095,2000,TRUE,2010;2020
12095,2000,TRUE,2010;2020
13095,2000,TRUE,2010;2020
18095,2000,TRUE,2010;2020
22095,2000,TRUE,2010;2020
29095,2000,TRUE,2010;2020
39095,2000,TRUE,2010;2020
42095,2000,TRUE,2010;2020
01097,2000,TRUE,2010;2020
12097,2000,TRUE,2010;2020
13097,2000,TRUE,2010;2020
17097,2000,TRUE,2010;2020
18097,2000,TRUE,2010;2020
22097,2000,TRUE,2010;2020
28097,2000,TRUE,2010;2020
37097,2000,TRUE,2010;2020
42097,2000,TRUE,2010;2020
47097,2000,TRUE,2010;2020
06099,2000,TRUE,2010;2020
12099,2000,TRUE,2010;2020
13099,2000,TRUE,2010;2020
17099,2000,TRUE,2010;2020
26099,2000,TRUE,2010;2020
29099,2000,TRUE,2010;2020
39099,2000,TRUE,2010;2020
42099,2000,TRUE,2010;2020
55099,2000,TRUE,2010;2020
01101,2000,TRUE,2010;2020
17101,2000,TRUE,2010;2020
19101,2000,TRUE,2010;2020
27101,2000,TRUE,2010;2020
36101,2000,TRUE,2010;2020
38101,2000,TRUE,2010;2020
40101,2000,TRUE,2010;2020
42101,2000,TRUE,2010;2020
55101,2000,TRUE,2010;2020
01103,2000,TRUE,2010;2020
12103,2000,TRUE,2010;2020
13103,2000,TRUE,2010;2020
18103,2000,TRUE,2010;2020
20103,2000,TRUE,2010;2020
22103,2000,TRUE,2010;2020
36103,2000,TRUE,2010;2020
46103,2000,TRUE,2010;2020
72103,2000,FALSE,NA
05105,2000,TRUE,2010;2020
08105,2000,TRUE,2010;2020
18105,2000,TRUE,2010;2020
22105,2000,TRUE,2010;2020
27105,2000,TRUE,2010;2020
28105,2000,TRUE,2010;2020
55105,2000,TRUE,2010;2020
01107,2000,TRUE,2010;2020
06107,2000,TRUE,2010;2020
28107,2000,TRUE,2010;2020
29107,2000,TRUE,2010;2020
47107,2000,TRUE,2010;2020
48107,2000,TRUE,2010;2020
51107,2000,TRUE,2010;2020
54107,2000,TRUE,2010;2020
28109,2000,TRUE,2010;2020
31109,2000,TRUE,2010;2020
39109,2000,TRUE,2010;2020
40109,2000,TRUE,2010;2020
55109,2000,TRUE,2010;2020
02110,2000,FALSE,NA
05111,2000,TRUE,2010;2020
06111,2000,TRUE,2010;2020
12111,2000,TRUE,2010;2020
13111,2000,TRUE,2010;2020
17111,2000,TRUE,2010;2020
19111,2000,TRUE,2010;2020
21111,2000,TRUE,2010;2020
27111,2000,TRUE,2010;2020
30111,2000,TRUE,2010;2020
31111,2000,TRUE,2010;2020
37111,2000,TRUE,2010;2020
40111,2000,TRUE,2010;2020
55111,2000,TRUE,2010;2020
06113,2000,TRUE,2010;2020
12113,2000,TRUE,2010;2020
17113,2000,TRUE,2010;2020
18113,2000,TRUE,2010;2020
21113,2000,TRUE,2010;2020
22113,2000,TRUE,2010;2020
39113,2000,TRUE,2010;2020
48113,2000,TRUE,2010;2020
05115,2000,TRUE,2010;2020
17115,2000,TRUE,2010;2020
26115,2000,TRUE,2010;2020
36115,2000,TRUE,2010;2020
47115,2000,TRUE,2010;2020
55115,2000,TRUE,2010;2020
01117,2000,TRUE,2010;2020
12117,2000,TRUE,2010;2020
17117,2000,TRUE,2010;2020
21117,2000,TRUE,2010;2020
26117,2000,TRUE,2010;2020
42117,2000,TRUE,2010;2020
55117,2000,TRUE,2010;2020
01119,2000,TRUE,2010;2020
05119,2000,TRUE,2010;2020
12119,2000,TRUE,2010;2020
17119,2000,TRUE,2010;2020
22119,2000,TRUE,2010;2020
27119,2000,TRUE,2010;2020
36119,2000,TRUE,2010;2020
37119,2000,TRUE,2010;2020
39119,2000,TRUE,2010;2020
47119,2000,TRUE,2010;2020
01121,2000,TRUE,2010;2020
13121,2000,TRUE,2010;2020
26121,2000,TRUE,2010;2020
48121,2000,TRUE,2010;2020
02122,2000,FALSE,NA
01123,2000,TRUE,2010;2020
08123,2000,TRUE,2010;2020
20123,2000,TRUE,2010;2020
21123,2000,TRUE,2010;2020
27123,2000,TRUE,2010;2020
28123,2000,TRUE,2010;2020
55123,2000,TRUE,2010;2020
01125,2000,TRUE,2010;2020
21125,2000,TRUE,2010;2020
26125,2000,TRUE,2010;2020
46125,2000,TRUE,2010;2020
47125,2000,TRUE,2010;2020
01127,2000,TRUE,2010;2020
12127,2000,TRUE,2010;2020
13127,2000,TRUE,2010;2020
17127,2000,TRUE,2010;2020
18127,2000,TRUE,2010;2020
19127,2000,TRUE,2010;2020
37127,2000,TRUE,2010;2020
39127,2000,TRUE,2010;2020
55127,2000,TRUE,2010;2020
72127,2000,FALSE,NA
37129,2000,TRUE,2010;2020
42129,2000,TRUE,2010;2020
55129,2000,TRUE,2010;2020
72129,2000,FALSE,NA
05131,2000,TRUE,2010;2020
12131,2000,TRUE,2010;2020
18131,2000,TRUE,2010;2020
12133,2000,TRUE,2010;2020
17133,2000,TRUE,2010;2020
29133,2000,TRUE,2010;2020
37133,2000,TRUE,2010;2020
39133,2000,TRUE,2010;2020
42133,2000,TRUE,2010;2020
55133,2000,TRUE,2010;2020
13135,2000,TRUE,2010;2020
18135,2000,TRUE,2010;2020
29135,2000,TRUE,2010;2020
37135,2000,TRUE,2010;2020
48135,2000,TRUE,2010;2020
51135,2000,TRUE,2010;2020
05137,2000,TRUE,2010;2020
13137,2000,TRUE,2010;2020
18137,2000,TRUE,2010;2020
19137,2000,TRUE,2010;2020
21137,2000,TRUE,2010;2020
27137,2000,TRUE,2010;2020
13139,2000,TRUE,2010;2020
17139,2000,TRUE,2010;2020
19139,2000,TRUE,2010;2020
29139,2000,TRUE,2010;2020
39139,2000,TRUE,2010;2020
40139,2000,TRUE,2010;2020
48139,2000,TRUE,2010;2020
51139,2000,TRUE,2010;2020
18141,2000,TRUE,2010;2020
27141,2000,TRUE,2010;2020
37141,2000,TRUE,2010;2020
39141,2000,TRUE,2010;2020
48141,2000,TRUE,2010;2020
55141,2000,TRUE,2010;2020
05143,2000,TRUE,2010;2020
17143,2000,TRUE,2010;2020
29143,2000,TRUE,2010;2020
39143,2000,TRUE,2010;2020
40143,2000,TRUE,2010;2020
21145,2000,TRUE,2010;2020
26145,2000,TRUE,2010;2020
37145,2000,TRUE,2010;2020
40145,2000,TRUE,2010;2020
48145,2000,TRUE,2010;2020
37147,2000,TRUE,2010;2020
47147,2000,TRUE,2010;2020
20149,2000,TRUE,2010;2020
18151,2000,TRUE,2010;2020
37151,2000,TRUE,2010;2020
39151,2000,TRUE,2010;2020
18153,2000,TRUE,2010;2020
19153,2000,TRUE,2010;2020
31153,2000,TRUE,2010;2020
39153,2000,TRUE,2010;2020
48153,2000,TRUE,2010;2020
19155,2000,TRUE,2010;2020
20155,2000,TRUE,2010;2020
37155,2000,TRUE,2010;2020
39155,2000,TRUE,2010;2020
47155,2000,TRUE,2010;2020
13157,2000,TRUE,2010;2020
18157,2000,TRUE,2010;2020
26157,2000,TRUE,2010;2020
39157,2000,TRUE,2010;2020
47157,2000,TRUE,2010;2020
48157,2000,TRUE,2010;2020
26159,2000,TRUE,2010;2020
37159,2000,TRUE,2010;2020
19161,2000,TRUE,2010;2020
26161,2000,TRUE,2010;2020
28161,2000,TRUE,2010;2020
51161,2000,TRUE,2010;2020
17163,2000,TRUE,2010;2020
18163,2000,TRUE,2010;2020
19163,2000,TRUE,2010;2020
26163,2000,TRUE,2010;2020
37163,2000,TRUE,2010;2020
47163,2000,TRUE,2010;2020
51165,2000,TRUE,2010;2020
17167,2000,TRUE,2010;2020
18167,2000,TRUE,2010;2020
48167,2000,TRUE,2010;2020
18169,2000,TRUE,2010;2020
19169,2000,TRUE,2010;2020
37169,2000,TRUE,2010;2020
20171,2000,TRUE,2010;2020
39171,2000,TRUE,2010;2020
17173,2000,TRUE,2010;2020
18173,2000,TRUE,2010;2020
20173,2000,TRUE,2010;2020
18177,2000,TRUE,2010;2020
19177,2000,TRUE,2010;2020
20177,2000,TRUE,2010;2020
17179,2000,TRUE,2010;2020
18179,2000,TRUE,2010;2020
47179,2000,TRUE,2010;2020
48181,2000,TRUE,2010;2020
51181,2000,TRUE,2010;2020
17183,2000,TRUE,2010;2020
18183,2000,TRUE,2010;2020
29183,2000,TRUE,2010;2020
37183,2000,TRUE,2010;2020
48183,2000,TRUE,2010;2020
47185,2000,TRUE,2010;2020
47187,2000,TRUE,2010;2020
48187,2000,TRUE,2010;2020
29189,2000,TRUE,2010;2020
37189,2000,TRUE,2010;2020
37191,2000,TRUE,2010;2020
37193,2000,TRUE,2010;2020
17195,2000,TRUE,2010;2020
21195,2000,TRUE,2010;2020
29195,2000,TRUE,2010;2020
17199,2000,TRUE,2010;2020
21199,2000,TRUE,2010;2020
48199,2000,TRUE,2010;2020
51199,2000,TRUE,2010;2020
17201,2000,TRUE,2010;2020
48201,2000,TRUE,2010;2020
20209,2000,TRUE,2010;2020
21209,2000,TRUE,2010;2020
29213,2000,TRUE,2010;2020
13215,2000,TRUE,2010;2020
48215,2000,TRUE,2010;2020
13219,2000,TRUE,2010;2020
29221,2000,TRUE,2010;2020
48221,2000,TRUE,2010;2020
13227,2000,TRUE,2010;2020
21227,2000,TRUE,2010;2020
29229,2000,TRUE,2010;2020
48231,2000,TRUE,2010;2020
13233,2000,TRUE,2010;2020
21233,2000,TRUE,2010;2020
48241,2000,TRUE,2010;2020
13245,2000,TRUE,2010;2020
48245,2000,TRUE,2010;2020
13251,2000,TRUE,2010;2020
48253,2000,TRUE,2010;2020
13257,2000,TRUE,2010;2020
13263,2000,TRUE,2010;2020
48265,2000,TRUE,2010;2020
13275,2000,TRUE,2010;2020
48277,2000,TRUE,2010;2020
13281,2000,TRUE,2010;2020
13289,2000,TRUE,2010;2020
48291,2000,TRUE,2010;2020
13297,2000,TRUE,2010;2020
13301,2000,TRUE,2010;2020
48303,2000,TRUE,2010;2020
13305,2000,TRUE,2010;2020
48309,2000,TRUE,2010;2020
13315,2000,TRUE,2010;2020
48321,2000,TRUE,2010;2020
48323,2000,TRUE,2010;2020
48339,2000,TRUE,2010;2020
48347,2000,TRUE,2010;2020
48349,2000,TRUE,2010;2020
48355,2000,TRUE,2010;2020
48361,2000,TRUE,2010;2020
48367,2000,TRUE,2010;2020
48375,2000,TRUE,2010;2020
48381,2000,TRUE,2010;2020
48401,2000,TRUE,2010;2020
48411,2000,TRUE,2010;2020
48417,2000,TRUE,2010;2020
48423,2000,TRUE,2010;2020
48427,2000,TRUE,2010;2020
48439,2000,TRUE,2010;2020
48445,2000,TRUE,2010;2020
